ticker,return,max_drawdown,sharpe
A32,43.52656810737783,-0.5501432664756448,0.5228192875570027
AAA,-18.302503092582278,-0.48306451612903223,-0.19874386570619815
AAM,-27.57575757575762,-0.39904761904761965,-0.26799774103442814
ABC,-33.4576310326669,-0.5457832218356996,-0.25743051581810494
ABI,30.630939432016536,-0.19333020826357727,0.6674565309550241
ABT,119.95055433868367,-0.16968220068974313,1.3183853581380718
ACB,74.49910283608796,-0.18198874296435244,1.25103375535978
ACC,12.048192771084153,-0.1733333333333334,0.3458376013890792
ACE,42.5757501589189,-0.14750519750519744,0.6691035604104099
ACL,-0.8130081300814385,-0.34545454545454635,0.0629850665110256
ACM,-10.833333333333528,-0.4444444444444454,0.18985787283856778
ACV,39.072543095825196,-0.39256009774624256,0.6149726057700673
ADC,17.865119014541065,-0.2288135593220339,0.3535913740037832
ADP,82.04447384709003,-0.2246239700239088,1.0486788986789384
ADS,-17.334926438782283,-0.493650884854056,-0.1594878852970595
AFX,7.517158731888185,-0.30928725701943716,0.23395740245487504
AGF,-33.63636363636358,-0.45454545454545425,-0.20669656253510665
AGM,-56.99092088197143,-0.8067444876783396,-0.5446331779765127
AGP,103.6189508037848,-0.12006113696505152,1.2070462721077917
AGR,22.655933134525053,-0.38327328719404313,0.4167995920273546
AGX,354.70582577280857,-0.2617801047120416,1.3549592171194607
ALT,-9.810342979437536,-0.41044056168935605,0.1339079252085552
ALV,361.8167621030709,-0.5350741123750433,1.2855416550848608
AMC,14.010470227765182,-0.2405660377358491,0.31716235811670407
AMD,0.0,0.0,
AME,4.597701149425548,-0.5111111111111106,0.25404743355044396
AMP,31.37254901960791,-0.29333333333333333,0.47313295137536404
AMS,-21.036491827716386,-0.48729161178295455,-0.265579651419126
AMV,-47.36842105263172,-0.6666666666666672,-0.7296263973446439
ANT,259.18032313433423,-0.2200068166325834,1.5082047247331989
ANV,60.220094609523024,-0.40952380952381023,0.7597436894064981
APC,-6.8602150537638185,-0.36953846153846287,0.08730614744451891
APG,31.60569105691058,-0.6285714285714283,0.48638198003222854
API,109.30232558139541,-0.584070796460177,0.8273984876359428
APL,-30.14971052684592,-0.5249718331316031,0.08322686905014154
APP,18.749999999999645,-0.7657668073299037,0.44102553235182146
APS,82.25806451612937,-0.4886363636363629,0.7451951600675412
ARM,11.54860315041737,-0.49633251833740866,0.3436659303379406
ASA,0.0,0.0,
ASM,-11.893563991189504,-0.5146865010750645,-0.062224810364939265
ASP,13.953488372092849,-0.22874493927125558,0.3352991554616062
ATA,-26.0,-0.4310099573257468,0.016976274342471023
ATG,4.016393442623012,-0.6885245901639343,0.2139787687250633
ATS,60.714285714285786,-0.6161616161616162,0.6047888386945175
AVF,0.0,0.0,
BAX,-10.974399841573334,-0.2312836198842868,-0.035786274404877146
BBC,72.3932944953038,-0.20993589743589733,0.9249399632413374
BBS,16.417674484773272,-0.36834944852048,0.3402156258156827
BBT,143.81811789523002,-0.3397592672517145,0.8524933510705037
BCC,-14.141414141414177,-0.3800000000000001,-0.10547711177345456
BCE,95.6521739130433,-0.09876543209876527,1.5315663001771738
BCG,-50.68574285221137,-0.683656039322553,-0.7323086642956131
BCP,37.93103448275848,-0.22222222222222215,0.5083793533364305
BDG,62.1953739402171,-0.24489445683885366,0.880666669477134
BDW,42.593343609125526,-0.28033472803347287,0.5220915821512805
BED,132.5732657277682,-0.09792985390659295,1.7107430798847014
BEL,0.0,0.0,
BFC,153.90650087558663,-0.28217763585932604,1.2506688411340776
BHC,-12.500000000000089,-0.4032395566922422,0.0432118589037833
BHN,-7.288220072997198,-0.17469370630884942,-0.006888807598750924
BHP,-10.969788089952603,-0.37434827945776855,0.28637064788639144
BIC,116.2021306699617,-0.17399917589802852,1.3518184129650412
BID,35.88535014389036,-0.27818568133933247,0.6819058531298474
BII,-2.9339853300735186,-0.4000000000000008,0.1558603844070833
BKC,633.3333333333351,-0.6162915326902463,1.6309434108911947
BLF,-22.244289970208563,-0.6771814187068426,0.06783351029900099
BLI,-17.33356940509917,-0.3493097564758808,-0.1264164286758726
BLN,38.57797676153927,-0.2756093403783876,0.6951595627959489
BMC,29.20696061670922,-0.4525525845436358,0.4605153682167006
BMI,16.046605298816363,-0.24848489708996557,0.38063791026673455
BMJ,-4.855855855855895,-0.38723318566250536,0.3322064968586426
BMP,86.49622016073945,-0.22400000000000023,1.00602921688419
BPC,30.927565097804056,-0.2971014492753622,0.4628415798031244
BRC,29.097046919907932,-0.17845117845117794,0.6227119591141381
BRS,61.06696961833249,-0.22000000000000053,0.6741838149847001
BSC,0.0,0.0,
BSG,32.52054068380621,-0.38271604938271603,0.46848031901996323
BSI,48.546136205278344,-0.3127200510940629,0.6304779773526891
BSP,5.035508154804247,-0.3232171811423088,0.2346102489894807
BSQ,6.558093770709883,-0.22508547008546953,0.22373825934027392
BT1,17.050800885505634,-0.29487179487179493,0.3510338770677095
BT6,-19.297412769997656,-0.2167101827676241,-0.5341845550905536
BTB,-7.238995998544862,-0.4090909090909094,0.2782846540411814
BTD,-9.742267473096556,-0.33977081767742723,0.16772834428994032
BTG,-5.263157894736869,-0.5416666666666667,0.2936841223250685
BTH,401.91005802707986,-0.44973999254807273,1.3098399414613437
BTP,-21.07003126937419,-0.3774587296031267,-0.43528813376876374
BTS,-5.357142857143115,-0.19999999999999976,-0.0013986356153494227
BTT,55.54598642998345,-0.21052631578947356,0.7940842139868448
BTU,69.6096182592707,-0.3108571428571427,0.7460803989351036
BTV,9.433962264150786,-0.32442953020134196,0.34494839648586784
BTW,94.34388563747278,-0.34895833333333326,0.7485922360961753
BVG,9.04134484325314,-0.39588987979837154,0.25806979604383834
BVH,52.41573111484335,-0.3339011925042586,0.800100328311199
BVN,-4.166666666666774,-0.37647058823529445,0.39972206051182757
BVS,66.55028213216458,-0.4296646726211382,0.7111818035873962
BWA,90.26250984212452,-0.39999999999999997,0.7492556245404424
BXH,-11.718814157838464,-0.5491778226052934,0.16592395758203932
C12,0.0,0.0,
C21,30.369150542061195,-0.33126163761486116,0.4802473311051212
C32,4.117647058823648,-0.18090452261306528,0.18434155462562812
C47,52.4984750152496,-0.28205128205128227,0.8218300724830983
C92,41.233207027213005,-0.5818394388152767,0.5168821848700341
CAD,2.399999999999869,-0.6000000000000002,0.2866834711013602
CAN,-41.62760725204738,-0.5463135811173981,-0.17543331680062563
CAP,-39.233480597776705,-0.46889105089395355,-0.8988833540066586
CCI,31.291767936383685,-0.2568867129754733,0.45740640728183407
CCL,6.341138742663688,-0.47835589512844856,0.23164003153984344
CCM,15.074709835250854,-0.33184855233853033,0.35617254265513293
CCR,19.453543519488026,-0.37350843241722254,0.3729527964828162
CCV,10.1923076923077,-0.13461538461538458,0.3169767042525555
CDC,95.36567116332135,-0.2825000000000003,1.1923207610758282
CDG,0.0,0.0,
CDH,-13.521564669591369,-0.3158906738568076,-0.028604400820150595
CDN,35.05613739850793,-0.3082524271844659,0.5520259793282453
CDO,44.07692307692312,-0.20047619047619053,0.7795520400052373
CEO,24.405574185985568,-0.5512537882022458,0.41017062439187907
CHC,-1.1102230246251565e-14,-0.1428571428571429,0.08010333850836543
CHP,59.998283194644685,-0.20252935240162617,1.3877692441006904
CHS,43.62888737194148,-0.17266187050359813,0.5500561176507957
CI5,-16.66666666666653,-0.5746268656716411,0.34625375924458185
CID,101.64208968125767,-0.7410448915078944,0.761428714855729
CIG,88.22393822393768,-0.26906779661017005,0.9324822975312059
CII,62.40917274123141,-0.4293479025357294,0.7869021068920737
CJC,0.0,0.0,
CK8,0.0,0.0,
CKD,3.4048550247254727,-0.19397728906137704,0.18716719845961768
CKV,3.6410261022283175,-0.22077922077922074,0.17884576392405804
CLC,68.07392042553924,-0.14878137777664352,1.1481865435563139
CLG,-16.66666666666673,-0.33428571428571463,-0.023557666724687194
CLH,8.527874405766255,-0.18275411862024996,0.2671571106644264
CLL,-2.275878419976296,-0.22308360420363924,0.02383490929690992
CLM,15.082015534503967,-0.22747252747252777,0.3341930731199305
CLW,64.14039893445621,-0.32967032967032966,0.7209846214268973
CLX,18.657740287866908,-0.33251931223523545,0.38286689314729894
CMC,61.77001281716266,-0.6170212765957445,0.6047001722758804
CMF,90.54058739746964,-0.30603227459016397,0.7928264421032496
CMG,20.84466299802077,-0.5464088948508207,0.3831477620521406
CMI,-50.00000000000002,-0.5000000000000002,-0.5128304015230726
CMK,0.0,0.0,
CMP,0.0,0.0,
CMS,-40.00000000000013,-0.7272727272727274,-0.2230591819360482
CMT,28.960549747673415,-0.5694133100580315,0.4464566162625713
CMV,-9.198525653098022,-0.3563100647496707,0.05227703285061665
CMX,-17.942857142857214,-0.4767241379310345,-0.16787896335128982
CNC,36.056056909527356,-0.21632794457274798,0.4981545479042704
CNG,0.8236435463085279,-0.3138871354893462,0.12435485967336893
CNN,108.15987818763011,-0.41021042848333905,0.8186452937284334
CNT,-23.91022759802518,-0.51904312951299,-0.13038591327740257
COM,0.902347038150908,-0.43736666487215103,0.2252562784152944
CPC,34.515513804084286,-0.19069767441860505,0.6137913122860105
CPH,0.0,0.0,
CQT,1.1456831790695565,-0.26243896682450496,0.23594949976377827
CSC,5.04540492529284,-0.5183098591549289,0.21577051124740568
CSM,35.79422471251692,-0.4523152823752859,0.5225051396496188
CSV,118.8533846479153,-0.39894736842105316,1.046248684382298
CT3,-22.000000000000053,-0.5122321428571431,-0.11508337133742991
CT6,40.35087719298212,-0.39795918367346944,0.5458628698908237
CTA,0.0,0.0,
CTB,53.25972992541086,-0.17598156291446254,0.609268806306525
CTC,0.0,0.0,
CTD,33.31894664544617,-0.33020833333333344,0.5285103610430352
CTF,-23.755078748812007,-0.4307974061779954,-0.43523908613168516
CTG,92.36523746419876,-0.20750293083235613,1.2573404887142832
CTI,64.98316498316437,-0.26495726495726507,0.8273972525596366
CTN,-28.57142857142856,-0.2857142857142856,-0.6882121581716379
CTP,311.11111111111114,-0.6252927400468382,1.1999998780961307
CTS,111.15445725497719,-0.3333333333333323,1.0629406975647206
CTT,7.24286988281666,-0.16845878136200743,0.23235709433245508
CTW,88.25361957923701,-0.24066390041493793,0.7714701983124523
CTX,-4.366190498789802,-0.06348241017964074,-0.5064598338564785
CVN,-65.33333333333331,-0.6908108108108105,-1.4606533859940216
CVT,-15.338345864661761,-0.33619456366237566,-0.0749411603469677
CX8,72.90281115519991,-0.29347826086956547,0.7242429813258409
CYC,-23.809523809523835,-0.6521739130434784,-0.1324450502950036
D11,-8.196721311475486,-0.3153846153846155,0.0014124561567423562
D2D,56.02000815268777,-0.23333787651628757,0.9151884946212364
DAC,-39.189189189189186,-0.3918918918918919,-0.7722936635108093
DAD,10.446710781924452,-0.1987482991611639,0.2761658695127365
DAE,6.101366546965603,-0.30526315789473674,0.24264315625648192
DAG,-56.65634674922602,-0.5795795795795796,-1.9280613416489985
DAH,-16.114790286975943,-0.3818984547461377,-0.2163224423676511
DAS,10.704547708581313,-0.7973713033953999,0.45368191005879427
DAT,-8.68908515215927,-0.32308369224000116,0.001150139500108351
DBC,53.27741500446219,-0.3066751234402556,0.6961079257585341
DBD,16.64293019717311,-0.2798387096774188,0.3923764000630634
DBM,-10.838080124602346,-0.3561685989957862,0.29849908729310787
DBT,11.709949693896583,-0.22344322344322357,0.31136818393788696
DC1,24.802754267680438,-0.5577582920320245,0.4890274183648099
DC2,45.65945236207589,-0.4000000000000002,0.5368363604642103
DC4,46.46435287116564,-0.258461027704984,0.5878589260545436
DCF,21.64358851557553,-0.44706371191135735,0.43559126653003444
DCL,-7.284768211920845,-0.3470394736842117,0.04567711895463428
DCM,33.87918853592504,-0.3808353808353816,0.5795968597522937
DCS,100.59999999999954,-0.40000000000000036,0.7776093844827104
DCT,-0.33333333333348536,-0.39227895392279,0.30356275292006984
DDH,-52.382594360457205,-0.544973544973545,-0.8732879982317309
DDM,48.07692307692308,-0.46428571428571386,0.5949599153068957
DDN,-13.232360352793016,-0.3134461829746845,-0.07116910218705803
DDV,241.6334659533483,-0.39098459941166225,1.5927871813822745
DFC,79.5828327912496,-0.30337078651685395,0.7525572561668147
DGC,5.62632268196217,-0.4302740374086276,0.20649495104769197
DGT,-9.283072045094142,-0.5606326889279438,0.09892077495484651
DGW,6.877884556283775,-0.4538384235592259,0.2309785673866247
DHA,1.1069955601995085,-0.28679973574743195,0.1124164391666164
DHC,-3.2997731640787342,-0.4298743886064533,0.032129716054669175
DHG,10.365585415477451,-0.20357606435681455,0.3459616973512734
DHM,-9.505468178694908,-0.3642265412208257,0.027348699428346952
DHP,5.188808411609802,-0.17424242424242908,0.20993066036507205
DHT,261.73197062750853,-0.25300092336103386,1.9003557461489058
DIC,-15.833333333333277,-0.3571428571428575,-0.0543479275071292
DID,10.619469026548645,-0.32511829652996854,0.2821934655065106
DIG,-4.825043512928007,-0.5773809523809517,0.0954233936331668
DIH,-22.084749263090853,-0.5014185446568158,-0.18197108122421674
DL1,51.16279069767386,-0.38461538461538425,0.5932098919464558
DLD,5.555555555555491,-0.4672897196261684,0.28790192281187527
DLG,30.042918454935652,-0.37451737451737394,0.46134886629124633
DLR,0.0,0.0,
DLT,0.0,0.0,
DMC,0.6708732520202654,-0.35180722891566263,0.12272826587410089
DNC,120.26803538918203,-0.23255813953488397,0.9317427975625711
DND,-30.555555555555546,-0.5357142857142858,0.007695231242957101
DNL,44.21273423582461,-0.4133767234734948,0.5536319882282051
DNM,-47.1910112359551,-0.6971153846153849,-0.16886966660736127
DNP,-7.6923076923077875,-0.32462686567164245,0.10821323470874937
DNT,-13.860660785801116,-0.5389019225945436,0.22158206428053526
DNW,47.12432596805935,-0.22718153156674228,0.5506522139056037
DOC,16.710916748835203,-0.1842935134710786,0.3563960851690426
DOP,41.739040012249816,-0.3791208791208791,0.5132358450602669
DP3,-20.106667167016077,-0.2537149693517915,-0.4069042083659078
DPC,10.746268656716307,-0.6666666666666667,0.3728083118545179
DPG,82.88763841848126,-0.3193548387096773,0.8790046357172557
DPH,58.37928824479417,-0.43961352657004804,0.5975268413939583
DPM,50.87518499233703,-0.25134408602150554,0.7988449170542464
DPP,0.0,0.0,
DPR,28.52627666331129,-0.34000000000000025,0.4889835239009279
DPS,-2.220446049250313e-14,-0.2857142857142858,0.12502717015032055
DQC,-22.18543046357616,-0.4682926829268297,-0.3352901862037457
DRC,4.1456602358924455,-0.5097386146299697,0.18912012447619886
DRH,-33.40206185567003,-0.6522593320235752,-0.3147009799803263
DRL,-1.7841293992947427,-0.1284251060316538,-0.007564505716154837
DSN,-3.2056539588826927,-0.1732769674947633,-0.08410808870371751
DST,109.09090909090833,-0.35294117647058876,0.8620094376456664
DTA,22.137404580152477,-0.28268551236749134,0.40144258672223376
DTC,10.249999999999915,-0.468358208955224,0.34592800576060134
DTG,-0.029528898119246527,-0.5593634198557286,0.18935703751048613
DTK,10.996748724386007,-0.30246913580247,0.2915478554334458
DTL,-26.751592356688125,-0.48324022346368845,-0.3203227188592965
DTT,16.324327661925132,-0.33630289532293994,0.3830518693689
DVC,42.118753561521416,-0.4242424242424242,0.5691727296652785
DVP,18.354323722594266,-0.15833333333333355,0.5246710146622454
DXG,48.303746375393764,-0.4134615384615382,0.6461617711239095
DXL,32.65306122448983,-0.6799999999999998,0.4678316093916362
DXP,-19.923658127525623,-0.46465539732395367,-0.1631463417498276
DXV,6.596306068601643,-0.5339547270306252,0.2659401206928443
DZM,0.0,0.0,
E1VFVN30,68.45878136200692,-0.1527093596059113,1.5899090522731971
EBS,6.173858175993696,-0.27972027972028085,0.2513577353440012
ECI,-33.90804597701149,-0.3390804597701149,-1.3595562791198759
EFI,42.68750000000008,-0.38601271571298806,0.5183386253168654
EIB,81.46159062998312,-0.2988764044943819,0.9880196530744534
EIC,12.054682188952714,-0.1615762516985482,0.2956714448528626
EID,49.45513416389573,-0.1493055555555559,0.9566447206713358
ELC,19.62902872805703,-0.32967032967032966,0.3843623597162826
EMG,-29.706010319892773,-0.4893617021276595,-0.14424473143454397
EVE,-19.10997993423492,-0.4313993174061427,-0.33936080555907205
FBA,0.0,0.0,
FCC,0.0,0.0,
FCM,2.0034472189383035,-0.3153988868274578,0.16230364015504395
FCN,22.789614482000296,-0.34023668639053223,0.42067647904687155
FCS,11.898920510303856,-0.4842105263157904,0.4254226022619975
FDC,29.838709677419217,-0.47488584474885864,0.44795121975197805
FID,-17.391304347826054,-0.6129032258064512,-0.015099586756354642
FIT,4.721030042918484,-0.24657534246575338,0.1896778987311451
FLC,0.0,0.0,
FMC,-16.321069801416023,-0.366920152091256,-0.2481667987898398
FOX,116.63267405756925,-0.29010713379139613,1.112675756860525
FPT,29.74178917259691,-0.3188593648736228,0.569476349598694
FRT,72.38648363252354,-0.39757281553398055,0.9370913708490779
FSO,-8.333333333333314,-0.31205128205128213,0.021284811556330583
FTM,18.825561312607974,-0.4545454545454549,0.3715853799082704
FTS,29.499465758320078,-0.3133462282398451,0.47684016291190695
FUCVREIT,14.627285513361477,-0.40332906530089613,0.33060854226435143
G20,1.4999999999999236,-0.4444444444444444,0.3220400802536641
G36,44.39531859557895,-0.4584031267448346,0.612545796470814
GAS,-2.765035924859649,-0.3432449903038139,0.022478058276531467
GCB,9.003419019880976,-0.3464935064935063,0.2626473583356625
GDT,13.91178899275638,-0.34667632452615854,0.34578138004981085
GDW,39.02498187096557,-0.2696969696969697,0.5000366093488494
GER,0.0,0.0,
GEX,147.61925078756016,-0.3254901960784307,1.3099382921795897
GGG,11.704545454545357,-0.7954166666666667,0.35784269468102886
GHC,29.09510795662338,-0.18295839753466853,0.7721945098055215
GIL,8.459136465124573,-0.5109529981706705,0.2556219803865653
GLT,2.0867238589732384,-0.5388739946380695,0.26807773288255227
GMC,-53.959227467811196,-0.5600858369098717,-0.848642338594517
GMD,32.44106228942054,-0.41448738422227543,0.5622393881821375
GMX,5.140971102232106,-0.16494845360824809,0.20540610809975512
GND,10.049457756165348,-0.34285714285714314,0.4181832592977206
GSM,32.24433008487975,-0.4070270270270271,0.4745112515175764
GSP,21.42896122744895,-0.33112582781456995,0.468367802742834
GTA,0.30151676708727315,-0.18918918918918923,0.10517638130526351
GTD,124.48979591836698,-0.47297297297297297,0.7866870675804084
GTS,39.86486256978501,-0.23999999999999994,0.5450727914077905
GTT,0.0,0.0,
GVT,-8.063364464837687,-0.44415127528583986,0.26848671322141493
H11,-45.454545454545624,-0.601428215560907,0.10884815601174631
HAC,39.323607427055876,-0.41049825712528126,0.5106347516871733
HAD,-8.522161071682689,-0.25945945945945925,0.07495281231591601
HAG,102.45398773006143,-0.34599999999999986,0.9652687183379106
HAH,127.6387493189714,-0.21682464454976286,1.215695891476709
HAI,0.0,0.0,
HAN,-8.456350212917862,-0.3749805937054883,0.06301644362855385
HAP,31.89300411522622,-0.2105263157894735,0.5820452155329754
HAR,31.111111111111136,-0.423625254582485,0.49703998080968975
HAS,19.383234566480546,-0.30046948356807535,0.370857847803074
HAT,15.726487456458106,-0.24110658965607745,0.3365197214344174
HAX,21.127005080785533,-0.25833333333333325,0.4123527347403482
HBC,4.234234234234258,-0.5010775862068967,0.2177861202651353
HBD,14.104352721717571,-0.41578947368421054,0.35316305556407035
HBS,18.511495615074548,-0.5278057596586869,0.35904640270020455
HCC,178.51166886833997,-0.12000000000000006,1.7043628360567467
HCD,3.2338308457709797,-0.482352941176471,0.1744166237492271
HCI,41.22480421106687,-0.14728682170542645,0.8162062246952869
HCM,82.68931869805517,-0.2696456086286595,0.9955295921256044
HCT,57.89473684210533,-0.49230769230769217,0.6887009351055743
HD2,-40.65573770491806,-0.6159681746692572,-0.3042499051826545
HDA,17.647058823529083,-0.320754716981133,0.3504177401979607
HDC,29.692060797094342,-0.2912995032486221,0.4808602014253111
HDG,38.29015705870458,-0.39197530864197466,0.5652946084742011
HDM,48.95288695966753,-0.21065010570824494,0.8197496045331284
HDO,-1.1102230246251565e-14,-0.22330097087378656,0.10358154773343448
HDP,82.18839499684665,-0.16667857142857137,0.8634602859222731
HEC,39.107126549091895,-0.18998527245949948,0.6246571437985734
HES,1.8003947462582603,-0.739329268292683,0.3414696750538677
HEV,-29.54545454545453,-0.49729729729729716,-0.557841923404
HFC,56.86274509803915,-0.5590551181102362,0.5942743209613531
HFX,138.2978723404253,-0.6594202898550724,0.860948333557885
HGM,610.7878687139822,-0.2643599115178224,1.7656658178156825
HHC,20.40133779264226,-0.3137931034482754,0.3762834155680321
HHG,-22.283425137706537,-0.4869494290375206,-0.047931917728092244
HHN,0.0,0.0,
HHS,126.32341903064787,-0.4067443085066371,1.1272958399682653
HHV,4.591970125512113,-0.35186481455556023,0.1902043954567895
HID,3.4843205574913716,-0.289772727272727,0.16491877660491255
HJC,1.4492753623189136,-0.4197530864197534,0.2877912897481805
HJS,-1.5977590935077557,-0.3420111440280411,0.1961390443161557
HKB,-25.0,-0.45115257958287575,0.03815765189569376
HKT,226.47058823529434,-0.39622641509433965,1.089048454588166
HLA,0.0,0.0,
HLB,39.158102656268426,-0.3165217391304349,0.5070034038885719
HLC,-5.174853117456113,-0.2515910372680942,0.07295559095588029
HLD,35.310175301177104,-0.39856981941803954,0.5888644748156154
HLY,-31.25000000000001,-0.35757575757575766,-0.464695546569538
HMC,32.29298540689194,-0.19852941176470626,0.5919756702674368
HMG,-28.317359422796308,-0.45765258812153353,-0.2436799983967102
HMH,45.57391606571941,-0.23170731707317088,0.5346747503606479
